id;permalink;username;text;date;retweet;favorite;mentions;hashtag;geo
210;https://twitter.com/IndyLife/status/1222097071030898690;IndyLife;""" All too frequently, when survivors cannot access refuge accommodation, they are left with the impossible choice of either returning to their perpetrator or becoming homeless..” https://www.independent.co.uk/life-style/women/womens-aid-funding-domestic-violence-refuge-a9305261.html";2020-01-28 10:00:21+00:00;0;0;;;
211;https://twitter.com/IndyLife/status/1222095436674150402;IndyLife;Introducing our shiny new logo...;2020-01-28 09:53:52+00:00;1;2;;;
212;https://twitter.com/IndyLife/status/1222091821830017024;IndyLife;Irina Shayk opens up about her split from Bradley Cooper and life as a single mother https://www.independent.co.uk/life-style/irina-shayk-bradley-cooper-split-daughter-single-mother-a9305301.html;2020-01-28 09:39:30+00:00;0;0;;;
213;https://twitter.com/IndyLife/status/1222089678414925825;IndyLife;James Corden explains why he called out Bill Maher for fat-shaming;2020-01-28 09:30:59+00:00;0;0;;;
214;https://twitter.com/IndyLife/status/1222086949806190593;IndyLife;Lena Dunham says she 'didn’t want to live' during addiction to anti-anxiety medication;2020-01-28 09:20:08+00:00;0;0;;;
215;https://twitter.com/IndyLife/status/1222081890783571968;IndyLife;Government promises £500m fund to reverse Beeching rail cuts;2020-01-28 09:00:02+00:00;0;0;;;
216;https://twitter.com/IndyLife/status/1222078094053384192;IndyLife;Daniel Kaluuya says he is bored of talking about race;2020-01-28 08:44:57+00:00;0;0;;;
217;https://twitter.com/IndyLife/status/1222073797093855232;IndyLife;Barbie manufacturer launches new dolls with no hair and vitiligo;2020-01-28 08:27:52+00:00;0;0;;;
218;https://twitter.com/IndyLife/status/1222044468263772161;IndyLife;"Lena Dunham says she 'didn’t want to live' during addiction to anti-anxiety medication https://www.independent.co.uk/life-style/lena-dunham-prescription-drugs-addiction-girls-a9304406.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580192875";2020-01-28 06:31:20+00:00;0;0;;;
219;https://twitter.com/IndyLife/status/1222028697429061632;IndyLife;Lana Del Rey says she bought her Grammys dress at the mall;2020-01-28 05:28:40+00:00;0;1;;;
